,Si,Fe,Ti,Cr,V,Al,Zr,W,Mo,Nb,Sn,Ta
5318,0.0,0.0,78.0,0.0,18.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
5319,0.3,0.0,93.2,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0
5320,0.0,0.0,85.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5321,0.1,0.0,92.9,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5323,0.0,0.0,80.0,0.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
5325,0.0,0.0,88.5,0.0,3.0,0.0,0.0,0.0,8.5,0.0,0.0,0.0
5327,0.3,0.0,73.2,0.0,0.0,0.0,0.0,0.0,0.0,26.5,0.0,0.0
5329,0.0,0.0,97.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5330,0.0,0.0,93.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0
5332,0.0,0.5,96.5,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
5333,0.0,0.0,83.5,0.0,0.0,0.0,3.0,0.0,13.5,0.0,0.0,0.0
5335,0.0,0.0,95.6,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.4
5336,0.6,0.0,97.4,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
5337,0.0,0.0,85.0,0.0,8.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0
5338,0.0,4.0,91.5,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0
5339,0.0,3.5,82.0,0.0,0.0,0.0,0.0,0.0,14.5,0.0,0.0,0.0
5340,0.0,0.0,89.5,0.0,0.0,1.5,0.0,0.0,0.0,9.0,0.0,0.0
5343,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,5.5,0.0
5345,0.0,0.0,81.5,0.0,0.0,0.0,0.0,0.0,11.5,0.0,7.0,0.0
5346,0.5,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,0.0,0.0
5348,0.0,0.0,79.5,8.5,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0
5352,0.0,0.0,71.0,0.0,19.5,0.0,0.0,0.0,0.0,0.0,9.5,0.0
5355,0.0,0.0,74.3,0.0,0.0,0.0,0.0,0.0,0.0,25.5,0.0,0.2
5356,0.0,0.0,94.5,0.0,4.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0
5358,0.0,0.0,85.5,0.0,0.0,5.5,0.0,0.0,9.0,0.0,0.0,0.0
5359,0.0,0.0,75.5,3.5,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0
5360,0.0,4.5,75.0,0.0,20.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5361,0.0,0.5,89.0,0.0,0.0,0.0,0.0,0.0,10.5,0.0,0.0,0.0
5362,0.8,0.0,97.7,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0
5363,0.0,1.5,94.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5364,0.0,0.0,82.5,0.0,7.5,0.0,0.0,0.0,0.0,0.0,10.0,0.0
5365,0.0,0.0,89.5,0.0,9.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0
5366,0.0,0.0,96.7,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
5367,0.0,0.0,95.5,2.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0
5368,0.1,0.0,76.9,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0
5369,0.0,0.0,90.0,0.0,1.5,0.0,8.5,0.0,0.0,0.0,0.0,0.0
5371,0.0,0.0,94.8,0.0,0.0,0.0,0.0,0.7,4.5,0.0,0.0,0.0
5372,0.0,0.0,97.5,0.0,0.0,1.5,0.0,0.0,1.0,0.0,0.0,0.0
5375,0.0,0.0,87.0,0.0,0.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0
5378,0.0,0.0,86.5,0.0,13.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
5380,0.0,1.5,89.5,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
5381,0.0,0.0,90.5,9.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
5382,0.0,0.0,96.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0
5383,0.0,0.0,84.5,0.0,9.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0
5384,0.0,0.0,82.5,3.0,14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5385,0.0,0.0,76.5,1.0,0.0,0.0,0.0,0.0,0.0,22.5,0.0,0.0
5386,0.7,0.0,98.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5388,0.0,4.0,91.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
5389,0.7,0.0,82.3,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0
5390,0.0,0.5,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0
5394,0.0,0.0,89.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,6.5,0.0
5396,0.0,0.0,92.4,0.0,0.0,0.0,0.0,0.6,7.0,0.0,0.0,0.0
5399,0.0,0.0,90.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0
5400,0.0,2.0,90.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
5401,0.0,0.0,92.6,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.4
5402,0.0,0.0,94.6,0.0,0.0,0.0,0.0,0.4,0.0,0.0,5.0,0.0
5405,0.0,0.0,82.5,0.0,0.0,0.0,0.0,0.0,2.0,15.5,0.0,0.0
5406,0.0,0.0,88.5,0.0,0.0,0.0,0.0,0.0,6.5,5.0,0.0,0.0
5407,0.0,0.0,94.5,3.5,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
5408,0.0,0.0,80.5,0.0,14.5,0.0,0.0,0.0,0.0,0.0,5.0,0.0
5410,0.0,0.0,95.2,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.3
5412,0.0,2.5,93.5,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
5413,0.0,2.5,96.8,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0
5414,0.0,0.0,86.5,6.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0
5416,0.0,0.0,89.9,0.0,0.0,0.0,9.5,0.6,0.0,0.0,0.0,0.0
5418,0.0,3.0,77.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5419,0.0,4.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0
5421,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,10.0,23.0,0.0,0.0
5422,0.0,0.0,89.5,0.0,0.0,7.5,0.0,0.0,0.0,3.0,0.0,0.0
5423,0.0,3.5,78.5,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0
5424,0.0,3.5,94.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0
5425,0.0,0.0,97.4,0.0,0.0,2.5,0.0,0.1,0.0,0.0,0.0,0.0
5428,0.0,0.0,87.8,0.0,12.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0
5429,0.0,0.0,85.3,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.7
5431,0.0,0.0,87.5,0.0,0.0,0.0,9.0,0.0,3.5,0.0,0.0,0.0
5432,0.0,0.0,82.5,0.0,0.0,0.0,9.0,0.0,8.5,0.0,0.0,0.0
5433,0.0,0.0,98.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8
5434,0.0,0.0,91.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5435,0.0,0.0,94.2,0.0,0.0,5.5,0.0,0.3,0.0,0.0,0.0,0.0
5436,0.0,3.0,83.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5438,0.0,2.0,87.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,0.0
5439,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,8.5,0.0
5440,0.3,3.0,96.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5442,0.0,0.0,78.5,0.0,0.0,0.0,0.0,0.0,11.5,0.0,10.0,0.0
5443,0.0,3.5,96.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
5444,0.0,0.0,95.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.4
5445,0.0,0.0,77.0,8.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5446,0.0,0.0,85.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,2.5,0.0
5447,0.5,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5,0.0,0.0
5449,0.0,0.0,92.5,0.0,0.0,0.0,7.0,0.0,0.0,0.5,0.0,0.0
5450,0.0,3.0,96.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
5451,0.0,4.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0
5452,0.0,0.0,91.5,0.0,0.0,7.0,0.0,0.0,1.5,0.0,0.0,0.0
5453,0.0,0.0,95.6,0.0,0.0,3.5,0.0,0.9,0.0,0.0,0.0,0.0
5454,0.0,0.0,97.7,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.8
5455,0.0,0.0,91.7,0.0,0.0,0.0,8.0,0.3,0.0,0.0,0.0,0.0
5456,0.0,0.0,88.5,0.0,0.0,5.0,0.0,0.0,0.0,0.0,6.5,0.0
5457,0.0,0.0,91.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,6.5,0.0
5458,0.0,2.0,84.5,0.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,0.0
5459,0.5,0.0,96.5,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
5460,0.0,0.0,94.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
5462,0.0,0.0,87.0,2.5,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5464,0.0,0.0,76.0,4.5,0.0,0.0,0.0,0.0,0.0,19.5,0.0,0.0
5465,0.0,0.0,91.5,0.0,0.0,0.0,0.0,0.0,4.0,4.5,0.0,0.0
5466,0.0,2.0,95.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5467,0.0,0.0,90.5,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7.5,0.0
5468,0.0,0.0,88.0,0.0,0.0,5.0,0.0,0.0,0.0,7.0,0.0,0.0
5470,0.0,2.5,82.0,0.0,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5471,0.9,0.0,90.6,0.0,0.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0
5472,0.0,0.0,76.2,0.0,0.0,0.0,0.0,0.0,0.0,23.5,0.0,0.3
5473,0.0,0.0,96.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.7
5474,0.0,0.0,99.2,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3
5475,0.0,0.0,90.7,0.0,0.0,8.5,0.0,0.0,0.0,0.0,0.0,0.8
5476,0.0,0.0,94.7,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
5477,0.0,0.0,76.5,0.0,0.0,0.0,7.5,0.0,0.0,16.0,0.0,0.0
5478,0.4,0.0,91.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.0
5480,0.0,0.0,88.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0
5481,0.0,0.0,89.7,0.0,0.0,0.0,0.0,0.3,0.0,10.0,0.0,0.0
5486,0.0,0.0,94.9,0.0,0.0,0.0,5.0,0.1,0.0,0.0,0.0,0.0
5487,0.0,2.5,90.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5488,0.0,1.5,78.5,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5490,0.0,0.0,97.0,0.5,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0
5492,0.0,0.0,77.5,0.0,21.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5493,0.0,0.0,91.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0
5494,0.0,0.0,79.0,0.0,0.0,5.5,0.0,0.0,0.0,15.5,0.0,0.0
5496,0.0,0.0,91.0,0.0,0.0,0.0,4.5,0.0,0.0,4.5,0.0,0.0
5497,0.0,0.0,93.8,0.0,5.5,0.0,0.0,0.7,0.0,0.0,0.0,0.0
5499,0.0,0.0,90.4,0.0,0.0,0.0,9.5,0.0,0.0,0.0,0.0,0.1
5500,0.0,0.0,92.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0
5504,0.0,0.0,85.5,0.0,0.0,0.0,0.0,0.0,12.5,2.0,0.0,0.0
5506,0.0,0.0,90.7,0.0,0.0,0.0,0.0,0.3,9.0,0.0,0.0,0.0
5512,0.1,0.0,97.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0
5513,0.0,0.0,93.4,0.0,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.1
5516,0.0,0.0,93.0,6.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
5518,0.0,0.0,98.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9
5520,0.0,0.0,92.5,0.0,0.0,1.5,0.0,0.0,0.0,0.0,6.0,0.0
5522,0.0,0.0,77.0,0.0,19.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
5523,0.0,0.0,85.2,0.0,14.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
5525,0.0,0.0,92.2,0.0,0.0,0.0,0.0,0.3,7.5,0.0,0.0,0.0
5527,0.0,0.0,99.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3
5528,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,0.5,0.0
5529,0.0,0.0,84.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5530,0.0,0.0,88.0,5.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
5531,0.0,0.0,91.5,0.0,0.0,4.0,0.0,0.0,0.0,4.5,0.0,0.0
5533,0.6,0.0,77.9,0.0,21.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5534,0.9,0.0,90.6,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0
5535,0.0,0.0,64.5,0.0,21.5,0.0,0.0,0.0,14.0,0.0,0.0,0.0
5536,0.0,0.0,83.0,0.0,0.0,0.0,6.0,0.0,11.0,0.0,0.0,0.0
5537,0.0,0.0,71.5,0.0,0.0,0.0,3.0,0.0,0.0,25.5,0.0,0.0
5538,0.0,0.0,83.0,0.0,11.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
5540,0.0,2.0,89.5,0.0,0.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0
5541,0.0,0.0,72.0,0.0,16.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0
5543,0.0,0.0,88.0,8.5,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0
5544,0.0,0.0,94.5,2.5,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
5545,0.9,0.0,98.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
5546,0.0,1.0,85.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0
5552,0.0,3.5,76.0,0.0,20.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5553,0.0,0.0,95.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,1.5,0.0
5554,0.0,0.0,80.0,3.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5557,0.0,0.0,91.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.1
5558,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,7.0,0.0
5559,0.4,0.0,95.6,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
5560,0.2,0.0,78.8,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5563,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5
5564,0.0,0.0,97.9,0.0,0.0,0.0,1.5,0.6,0.0,0.0,0.0,0.0
5565,0.0,0.0,92.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,7.0,0.0
5566,0.0,0.0,72.5,0.0,0.0,0.0,0.0,0.0,2.0,25.5,0.0,0.0
5567,0.0,2.0,88.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0
5568,0.0,0.0,94.9,0.0,5.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0
5569,0.0,0.0,93.0,0.0,0.0,0.0,6.5,0.5,0.0,0.0,0.0,0.0
5571,0.0,1.5,94.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5572,0.5,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0
5573,0.0,0.0,84.5,3.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0
5575,0.0,3.0,89.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0
5576,0.0,0.0,93.5,2.5,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
5578,0.0,2.5,97.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
5579,0.0,0.0,95.6,0.0,0.0,0.0,0.0,0.4,0.0,4.0,0.0,0.0
5580,0.1,0.0,85.4,0.0,14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5583,0.9,0.0,89.1,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
5584,0.0,0.0,93.5,5.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0
5585,0.0,0.0,79.5,0.0,0.0,0.0,0.0,0.0,0.0,12.5,8.0,0.0
5587,0.0,0.0,96.8,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.2
5589,0.0,0.0,90.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.5
5593,0.0,4.5,73.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,0.0,0.0
5595,0.0,0.0,78.5,0.0,0.0,0.0,0.0,0.0,14.5,0.0,7.0,0.0
5596,0.0,0.0,91.5,0.0,0.0,0.0,2.5,0.0,6.0,0.0,0.0,0.0
5597,0.0,0.0,91.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,4.5,0.0
5598,0.0,0.0,95.2,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.3
5599,0.0,1.5,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0
5601,0.0,0.0,80.7,0.0,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.8
5602,0.0,0.0,74.0,3.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0
5603,0.0,0.0,93.5,0.0,0.0,4.0,0.0,0.0,0.0,2.5,0.0,0.0
5604,0.0,3.5,91.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5606,0.0,0.0,92.3,7.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0
5608,0.0,0.0,81.0,0.0,0.0,0.0,9.5,0.0,9.5,0.0,0.0,0.0
5609,0.0,0.0,95.4,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.1
5610,0.0,0.0,79.4,0.0,20.5,0.0,0.0,0.1,0.0,0.0,0.0,0.0
5611,0.0,0.0,90.2,0.0,0.0,0.0,9.5,0.0,0.0,0.0,0.0,0.3
5612,0.8,0.0,89.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
5613,0.0,0.0,87.5,0.0,10.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0
5615,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5,0.5,0.0
5616,0.0,0.0,90.0,4.5,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0
5617,0.0,0.0,97.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.1
5618,0.0,0.0,78.5,0.0,0.0,0.0,9.5,0.0,0.0,12.0,0.0,0.0
5619,0.1,0.0,98.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5620,0.0,0.0,90.1,0.0,0.0,0.0,0.0,0.9,0.0,0.0,9.0,0.0
5621,0.8,0.0,93.7,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0
5622,0.2,0.0,78.3,0.0,0.0,0.0,0.0,0.0,0.0,21.5,0.0,0.0
5624,0.1,4.0,95.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5628,0.0,0.0,94.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0
5629,0.6,0.0,91.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0
5630,0.0,0.0,88.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0
5631,0.2,0.0,91.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.0
5632,0.0,0.0,86.5,0.0,0.0,0.0,9.0,0.0,0.0,0.0,4.5,0.0
5635,0.0,0.0,69.5,0.0,0.0,0.0,0.0,0.0,6.0,24.5,0.0,0.0
5636,0.0,0.0,83.5,0.0,0.0,0.0,3.0,0.0,0.0,13.5,0.0,0.0
5638,0.0,0.0,96.1,0.0,0.0,0.0,3.0,0.9,0.0,0.0,0.0,0.0
5639,0.0,0.0,89.5,0.0,0.0,2.0,8.5,0.0,0.0,0.0,0.0,0.0
5640,0.0,4.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0
5641,0.0,0.0,86.5,0.0,7.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0
5642,0.0,0.0,91.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,8.5,0.0
5643,0.0,0.0,86.0,9.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
5645,0.0,0.0,86.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.0
5646,0.4,0.0,81.1,0.0,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5648,0.0,0.0,78.5,0.0,20.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5649,0.0,0.0,92.5,7.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
5650,0.3,0.0,84.2,0.0,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5654,0.0,0.0,92.0,0.0,0.0,0.0,0.5,0.0,7.5,0.0,0.0,0.0
5655,0.5,0.0,95.5,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5656,0.8,0.0,95.2,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
5658,0.0,0.0,93.5,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.5,0.0
5659,0.0,0.0,95.5,0.0,0.0,3.0,1.5,0.0,0.0,0.0,0.0,0.0
5662,0.0,4.0,95.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
5663,0.0,0.0,78.1,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.9
5665,0.0,0.0,98.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6
5666,0.0,0.0,92.5,0.0,0.0,0.0,2.5,0.0,0.0,0.0,5.0,0.0
5668,0.2,0.0,94.8,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5669,0.0,0.0,77.6,0.0,0.0,0.0,0.0,0.4,0.0,22.0,0.0,0.0
5671,0.0,0.0,97.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9
5673,0.0,0.5,93.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5674,0.0,0.0,85.0,0.0,10.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
5675,0.0,0.0,93.5,0.0,1.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0
5678,0.0,0.0,93.5,0.0,0.0,0.0,2.5,0.0,0.0,4.0,0.0,0.0
5679,0.0,0.0,90.6,0.0,9.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0
5680,0.0,0.0,92.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0
5681,0.0,0.0,81.2,0.0,0.0,0.0,0.0,0.8,0.0,18.0,0.0,0.0
5682,0.0,4.5,74.5,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0
5684,0.0,0.0,93.8,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
5685,0.0,0.0,73.0,0.0,21.5,0.0,0.0,0.0,5.5,0.0,0.0,0.0
5687,0.0,0.0,89.8,0.0,0.0,0.0,0.0,0.2,0.0,10.0,0.0,0.0
5689,0.0,0.0,81.5,0.0,15.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0
5693,0.0,0.0,70.0,0.0,0.0,7.0,0.0,0.0,0.0,23.0,0.0,0.0
5696,0.0,0.0,85.5,0.0,0.0,0.0,0.0,0.0,11.5,0.0,3.0,0.0
5698,0.8,0.0,84.7,0.0,0.0,0.0,0.0,0.0,14.5,0.0,0.0,0.0
5699,0.7,0.0,94.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0
5700,0.0,0.0,87.0,0.0,9.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
5702,0.0,0.0,91.5,1.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0
5704,0.0,0.0,75.5,0.0,0.0,1.5,0.0,0.0,0.0,23.0,0.0,0.0
5705,0.0,3.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
5706,0.0,0.0,95.9,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
5707,0.0,0.0,90.2,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
5708,0.0,0.0,89.7,9.5,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
5710,0.8,0.0,92.2,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
5711,0.8,4.5,94.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5712,0.0,0.0,86.5,6.5,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
5713,0.0,2.0,92.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
5714,0.0,0.0,68.0,0.0,0.0,5.5,0.0,0.0,0.0,26.5,0.0,0.0
5715,0.0,0.0,83.5,0.0,0.0,8.0,0.0,0.0,8.5,0.0,0.0,0.0
5716,0.0,2.5,91.5,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
5718,0.0,0.0,92.5,0.0,0.0,1.0,0.0,0.0,6.5,0.0,0.0,0.0
5719,0.0,0.0,97.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5,0.0
5721,0.0,0.0,82.0,0.0,0.0,7.5,10.5,0.0,0.0,0.0,0.0,0.0
5722,0.6,0.0,98.9,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
